% Model:              prototipo thgem_Garfield_2_1_light_3.mph
% Version:            COMSOL 5.1.0.234
% Date:               Sep 30 2020, 18:40
% Dimension:          3
% Nodes:              14326
% Expressions:        1
% Description:        Electric potential
% Length unit:        mm
% x             y              z              V (V)
0.052629        0.074879       0.17215        -149.19
0.035917        0.11187        0.16750        -148.89
0.017959        0.11187        0.17361        -149.28
0.017959        0.091927       0.16319        -148.65
0.035588        0.093737       0.17634        -149.44
0.035540        0.11187        0.19594        -150.65
0.070000        0.093007       0.18036        -149.68
0.070000        0.076710       0.20087        -150.95
0.070000        0.11187        0.20160        -150.99
0.052629        0.093737       0.19339        -150.49
0.052582        0.11187        0.21298        -151.69
0.070000        0.11187        0.23382        -152.97
0.070000        0.087505       0.22301        -152.31
0.052959        0.093007       0.16331        -148.62
0.052959        0.11187        0.18455        -149.94
0.0000          0.11187        0.12877        -146.60
0.017959        0.11187        0.14813        -147.73
0.0000          0.11187        0.15424        -148.11
-2.4912E-18     0.091927       0.14382        -147.49
0.035664        0.097875       0.15225        -147.95
0.017706        0.077938       0.14794        -147.73
0.017706        0.097875       0.13289        -146.82
0.035411        0.083886       0.13701        -147.02
-4.9683E-18     0.071760       0.13448        -146.97
0.015847        0.062781       0.12881        -146.62
-4.9542E-18     0.071530       0.11009        -145.67
0.033552        0.068959       0.14227        -147.38
0.017706        0.077708       0.12355        -146.32
-2.4771E-18     0.091698       0.11943        -146.10
0.014261        0.097676       0.11559        -145.83
0.014261        0.077508       0.10625        -145.43
0.028522        0.083487       0.10241        -145.00
0.031967        0.083686       0.11971        -145.98
0.056862        0.028432       0.12982        -146.68
0.043724        0.022763       0.11187        -145.60
0.056862        0.0066925      0.12024        -146.10
0.037428        0.020154       0.12480        -146.30
0.070000        0.031346       0.12981        -146.70
0.070000        0.0096061      0.12023        -146.14
0.056862        0.025677       0.11186        -145.71
0.070000        0.028590       0.11184        -145.75
0.051734        0.040739       0.13035        -146.71
0.033467        0.047378       0.11294        -145.72
0.051734        0.037984       0.11239        -145.74
0.038596        0.035071       0.11241        -145.66
0.045128        0.014815       0.10423        -145.13
0.058266        -0.0012561     0.11259        -145.66
0.046532        0.0068660      0.096581       -144.67
0.058266        0.017728       0.10421        -145.32
0.070000        -0.0093782     0.11050        -145.60
0.070000        0.0096061      0.10212        -145.25
0.070000        -0.0093782     0.092397       -144.80
0.058266        -0.0012561     0.094489       -144.78
0.044413        0.0066925      0.11454        -145.67
0.045817        -0.0012561     0.10690        -145.19
0.057551        -0.0093782     0.12291        -146.25
0.045102        -0.0093782     0.11722        -145.80
0.039947        -0.0093782     0.13639        -146.97
0.038117        0.0040835      0.12748        -146.41
0.057551        -0.0093782     0.10481        -145.24
0.047157        -0.0093782     0.099252       -144.75
0.059606        -0.0093782     0.086842       -144.48
0.049213        -0.0093782     0.081286       -143.84
0.047872        -0.0012561     0.088934       -144.21
0.016734        0.059454       0.11152        -145.69
-4.0439E-18     0.056663       0.10402        -145.33
0.016734        0.044587       0.10545        -145.27
-3.1335E-18     0.041796       0.097956       -144.79
0.010220        0.064306       0.10054        -145.22
0.026954        0.052230       0.10196        -145.19
0.010220        0.049439       0.094470       -144.83
0.020440        0.057082       0.090985       -144.81
-4.5359E-18     0.064698       0.098186       -145.15
-3.6255E-18     0.049831       0.092120       -144.73
-4.1176E-18     0.057867       0.086284       -144.74
0.010220        0.057474       0.088634       -144.78
0.0078359       0.041059       0.090693       -144.41
0.015672        0.040321       0.083431       -144.10
0.0078359       0.049094       0.084858       -144.48
0.018056        0.048702       0.087208       -144.56
-2.5135E-18     0.031671       0.12645        -146.35
-2.8235E-18     0.036734       0.11220        -145.52
0.016734        0.039524       0.11969        -146.02
0.011069        0.023821       0.11632        -145.62
0.011069        0.028884       0.10207        -144.73
0.027803        0.031675       0.10957        -145.40
0.022138        0.015971       0.10619        -144.86
-3.7339E-18     0.051600       0.11827        -146.02
-3.7479E-18     0.051830       0.14266        -147.41
0.015847        0.042851       0.13699        -147.06
-2.5510E-18     0.032283       0.15204        -147.95
0.015566        0.024608       0.13209        -146.69
0.031413        0.035788       0.14263        -147.40
0.015566        0.025220       0.15768        -148.29
0.032581        0.050705       0.13024        -146.69
0.017397        -0.0093782     0.15082        -147.82
0.0000          -0.0093782     0.14608        -147.51
0.0000          -0.0093782     0.17341        -149.24
-1.2942E-18     0.011758       0.16186        -148.53
-1.2568E-18     0.011146       0.13627        -146.87
0.015566        0.0040835      0.14191        -147.25
0.026635        0.016758       0.12196        -146.02
0.011069        0.0032964      0.12614        -146.16
0.033243        -0.0093782     0.11909        -145.79
0.021384        -0.0093782     0.12096        -145.80
0.028088        -0.0093782     0.13826        -147.04
0.026258        0.0040835      0.12935        -146.45
0.033620        0.0032964      0.11170        -145.32
0.021761        0.0032964      0.11357        -145.29
0.010692        -0.0093782     0.13352        -146.65
0.070000        0.073030       0.12699        -146.37
0.070000        0.050810       0.11942        -146.08
0.070000        0.053565       0.13738        -147.10
0.051734        0.060204       0.11997        -146.06
0.070000        0.073589       0.14305        -147.38
0.050847        0.063531       0.13726        -147.07
0.052706        0.078458       0.13200        -146.68
0.052706        0.079017       0.14806        -147.69
0.040364        0.11187        0.12262        -146.00
0.038141        0.11187        0.14506        -147.48
0.020182        0.11187        0.12569        -146.36
0.037888        0.097875       0.12981        -146.52
0.011236        0.11187        0.11461        -145.79
0.022472        0.11187        0.10045        -144.83
0.031418        0.11187        0.11153        -145.35
0.025497        0.097676       0.10143        -144.87
0.034443        0.097676       0.11251        -145.42
0.044136        0.10370        0.11060        -145.09
0.038215        0.089511       0.10050        -144.58
0.035190        0.10370        0.099520       -144.43
0.047907        0.095536       0.098588       -144.08
0.070000        0.092448       0.13690        -146.91
0.070000        0.093007       0.15297        -147.96
0.070000        0.11187        0.14682        -147.55
0.052706        0.097875       0.14191        -147.25
0.055182        0.11187        0.13472        -146.76
0.052959        0.11187        0.15716        -148.23
0.055182        0.092448       0.12480        -146.10
0.070000        0.11187        0.17421        -149.29
0.0000          0.11187        0.092473       -144.80
0.0000          0.11187        0.11062        -145.61
0.014261        0.097676       0.097440       -144.91
0.011236        0.11187        0.096462       -144.84
-2.4771E-18     0.091698       0.10128        -145.21
0.014964        0.10225        0.087143       -144.40
0.029226        0.088060       0.092110       -144.33
0.029929        0.092634       0.081813       -143.58
0.026201        0.10225        0.091132       -144.18
0.0092867       0.11187        0.085695       -144.51
0.024251        0.10225        0.080365       -143.64
0.018573        0.11187        0.078918       -143.88
0.020523        0.11187        0.089684       -144.28
0.0088712       0.10322        0.079875       -144.39
0.023836        0.093604       0.074545       -143.64
0.017742        0.094573       0.067278       -143.97
0.018158        0.10322        0.073098       -143.78
-2.8950E-18     0.098523       0.086273       -144.67
0.014964        0.088907       0.080943       -144.40
0.014261        0.084334       0.091240       -144.77
-5.7901E-18     0.085181       0.080073       -144.73
-5.3721E-18     0.078355       0.095080       -145.06
0.0088712       0.089877       0.073675       -144.54
-4.9538E-18     0.071524       0.083178       -144.83
0.0096131       0.071862       0.094478       -145.02
0.0096131       0.065030       0.082577       -144.75
0.0096131       0.078687       0.079471       -144.69
0.019226        0.072194       0.078869       -144.55
0.023874        0.077840       0.090638       -144.63
0.019833        0.064638       0.084927       -144.68
-4.4500E-18     0.063296       0.077829       -144.77
-4.7825E-18     0.068725       0.069374       -144.99
-5.2863E-18     0.076953       0.074724       -144.84
0.0096131       0.070460       0.074122       -144.79
-3.7676E-18     0.052151       0.067991       -144.50
-3.9426E-18     0.055009       0.077137       -144.57
0.0078359       0.046236       0.075711       -144.13
0.0083244       0.053001       0.069634       -144.53
0.0083244       0.055859       0.078780       -144.59
0.016160        0.047086       0.077354       -144.27
0.016649        0.053852       0.071277       -144.54
0.0083244       0.061288       0.070326       -144.81
0.017938        0.063023       0.075073       -144.64
-4.2750E-18     0.060438       0.068682       -144.87
0.061252        0.075946       0.10788        -145.06
0.070000        0.066963       0.11177        -145.46
0.052503        0.078863       0.088761       -143.64
0.061252        0.069879       0.092657       -144.20
0.070000        0.060896       0.096553       -144.73
0.055777        0.066398       0.10898        -145.34
0.047028        0.069315       0.089868       -144.23
0.055777        0.060331       0.093764       -144.63
0.041554        0.059767       0.090976       -144.63
